OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,Shape_Length,Shape_Area,SQMILES
3065,0073011,1138,110010073011138,110010073011138,11048,0,64,55,36,15,1,2,1,0,3,0,4,3,9,32,15,1,2,1,0,0,0,4,3,39,24,9,1,2,1,0,0,0,1,0,4,21,9,1,2,1,0,0,0,1,0,20,19,1,2.72979053,430.040204431631,11047.0703505708,0.0042653
3066,0073011,1139,110010073011139,110010073011139,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10570446,91.870176329928,427.770758087039,0.00016516
3067,0073011,1140,110010073011140,110010073011140,5608,0,33,27,12,15,0,0,0,0,6,0,0,0,1,11,15,0,0,0,0,6,0,0,0,17,8,9,0,0,0,0,0,0,0,0,1,7,9,0,0,0,0,0,0,0,0,12,9,3,1.35205311,376.727728641044,5471.56483103234,0.00211258
3068,0073011,1141,110010073011141,110010073011141,3308,0,12,12,10,2,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,6,6,0,0.85099066,265.088895400764,3443.83703570907,0.00132967
3069,0073011,1142,110010073011142,110010073011142,10117,0,97,83,55,16,0,12,0,0,10,5,4,1,14,51,14,0,9,0,0,6,5,3,1,58,36,9,0,7,0,0,5,2,1,1,7,32,9,0,6,0,0,3,2,1,1,30,29,1,2.49963771,435.473845855617,10115.6749055857,0.00390568
3070,0072002,2043,110010072002043,110010072002043,19982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.93724395,605.221652492274,19980.3173701505,0.00771444
3071,0072002,2044,110010072002044,110010072002044,14348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54507424,489.839732168642,14346.4064505736,0.00553918
3072,0072002,2045,110010072002045,110010072002045,14881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67676586,498.172926206443,14879.3435372805,0.00574495
3073,0072002,2046,110010072002046,110010072002046,21193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23638128,650.243642051013,21190.8832259005,0.00818185
3074,0072002,2047,110010072002047,110010072002047,21220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24294514,625.428574286673,21217.4462034071,0.0081921
3075,0072002,2048,110010072002048,110010072002048,57780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.98932497,1990.94362259311,56612.7895998541,0.02185832
3076,0072002,2049,110010072002049,110010072002049,10589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58036848,539.771536347749,10442.3807755098,0.00403183
3077,0072002,2050,110010072002050,110010072002050,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82581584,256.760523534054,3341.95815022662,0.00129034
3078,0072002,2051,110010072002051,110010072002051,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28164495,404.250844228022,9233.48950910054,0.00356507
3079,0072002,2052,110010072002052,110010072002052,6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5507496,321.308393199314,6275.66098590679,0.00242305
3080,0072002,2053,110010072002053,110010072002053,4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20700224,283.522084028948,4884.56478250083,0.00188594
3081,0072002,2054,110010072002054,110010072002054,44544,0,7,7,7,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,10.93784408,1010.32603227818,44263.8845525175,0.01709038
3082,0072002,2055,110010072002055,110010072002055,20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29643243,636.856581264421,21433.9016090777,0.00827568
3083,0072002,2056,110010072002056,110010072002056,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84371154,346.962333958476,7461.23590638695,0.0028808
3084,0072002,2057,110010072002057,110010072002057,99650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.11005598,1293.74463041853,101616.791290854,0.03923446
3085,0072002,2058,110010072002058,110010072002058,15535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83843286,558.237363628236,15533.5866810237,0.00599755
3086,0073011,1050,110010073011050,110010073011050,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36900507,300.557630826797,5540.16696475559,0.00213907
3087,0073011,1051,110010073011051,110010073011051,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77784306,262.934005643015,3147.81916915754,0.00121538
3088,0073011,1052,110010073011052,110010073011052,11114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74593309,426.078474358422,11112.396959005,0.00429052
3089,0073011,1053,110010073011053,110010073011053,60747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.00945514,1275.76359478328,60741.1099159416,0.02345227
3090,0073011,1054,110010073011054,110010073011054,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4602496,337.138275695161,5909.42045588174,0.00228164
3091,0073011,1055,110010073011055,110010073011055,11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84637289,428.754115040644,11518.8624178882,0.00444746
3092,0073011,1056,110010073011056,110010073011056,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89793137,236.736673952223,3633.79934799236,0.00140302
3093,0073011,1057,110010073011057,110010073011057,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46039759,331.986346070045,5910.01936449311,0.00228187
3094,0073011,1058,110010073011058,110010073011058,80153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.80448368,1589.30632504306,80145.9019538057,0.03094451
3095,0073011,1059,110010073011059,110010073011059,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45793973,326.354199441815,1853.21633923946,0.00071553
3096,0073011,1060,110010073011060,110010073011060,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23844732,159.415574486453,964.962059733302,0.00037257
3097,0073011,1061,110010073011061,110010073011061,9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37223808,560.408677598085,9600.10692632066,0.00370662
3098,0073011,1062,110010073011062,110010073011062,5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47365392,317.368871700883,5963.6658228197,0.00230258
3099,0075031,1006,110010075031006,110010075031006,14130,0,36,36,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,12,11,1,3.49131494,498.37583622109,14128.8502835299,0.00545518
3100,0075031,1007,110010075031007,110010075031007,15944,0,13,13,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,5,2,3.93956615,531.607797116403,15942.8585843202,0.00615557
3101,0075031,1008,110010075031008,110010075031008,5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31472452,310.467672604389,5320.50136135369,0.00205426
3102,0075031,1009,110010075031009,110010075031009,16399,0,41,41,0,41,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,14,13,1,4.05196111,537.117174797339,16397.7048547325,0.00633119
3103,0075031,1010,110010075031010,110010075031010,15310,0,67,66,6,59,0,0,0,1,0,0,0,0,1,6,59,0,0,0,1,0,0,0,0,47,6,39,0,0,0,1,0,0,0,0,1,6,39,0,0,0,1,0,0,0,0,27,26,1,3.78269178,510.17923478242,15308.010506831,0.00591046
3104,0075031,1011,110010075031011,110010075031011,16662,0,96,96,0,96,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,47,41,6,4.11678977,537.395242950886,16660.0571264657,0.00643248
3105,0075031,1012,110010075031012,110010075031012,16882,0,53,51,3,46,0,1,0,1,1,1,1,0,1,3,46,0,1,0,0,1,1,1,0,41,3,36,0,1,0,0,1,1,0,0,0,3,36,0,1,0,0,1,1,0,0,28,24,4,4.1713233,540.402855040324,16880.7464947106,0.00651769
3106,0075031,1013,110010075031013,110010075031013,11060,0,64,64,0,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,34,20,14,2.7326939,422.437646476988,11058.8198687161,0.00426983
3107,0075031,1014,110010075031014,110010075031014,11092,0,81,79,0,79,0,0,0,0,2,2,0,0,0,0,79,0,0,0,0,2,2,0,0,73,0,71,0,0,0,0,2,2,0,0,0,0,71,0,0,0,0,2,2,0,0,42,35,7,2.74053919,421.811549570812,11090.5686120406,0.00428209
3108,0075031,1015,110010075031015,110010075031015,16757,0,59,59,3,53,0,0,0,3,0,0,0,0,3,3,53,0,0,0,0,0,0,0,0,48,3,42,0,0,0,3,0,0,0,0,3,3,42,0,0,0,0,0,0,0,0,33,24,9,4.14034969,538.994607913264,16755.4007145315,0.0064693
3109,0075031,1016,110010075031016,110010075031016,16690,0,50,49,1,43,0,0,0,5,1,1,1,0,5,1,43,0,0,0,0,1,1,1,0,38,1,33,0,0,0,3,1,1,1,0,3,1,33,0,0,0,0,1,1,1,0,18,16,2,4.12371049,537.548424258043,16688.0642640242,0.0064433
3110,0075031,1017,110010075031017,110010075031017,18786,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,7,3,4.64162301,572.553903297925,18783.9818920954,0.00725254
3111,0075031,1018,110010075031018,110010075031018,8326,0,81,81,0,80,0,0,0,1,0,0,0,0,3,0,78,0,0,0,0,0,0,0,0,61,0,60,0,0,0,1,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,38,32,6,2.05722409,394.60217552341,8325.29050518514,0.00321441
3112,0075031,1019,110010075031019,110010075031019,9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.34168618,393.82916776221,9476.46774685505,0.00365888
3113,0075032,2000,110010075032000,110010075032000,93497,0,488,479,0,477,1,1,0,0,9,4,2,0,2,0,477,1,1,0,0,7,4,2,0,300,0,296,1,1,0,0,2,2,0,0,0,0,296,1,1,0,0,2,2,0,0,210,187,23,20.61785517,1576.40885517693,83437.4996089188,0.0322154
3114,0075032,2001,110010075032001,110010075032001,19113,0,442,436,6,426,4,0,0,0,5,5,0,1,7,5,424,0,0,0,0,5,5,0,1,285,6,271,3,0,0,0,4,5,0,0,5,5,270,0,0,0,0,4,5,0,0,168,157,11,6.97604752,667.71377857865,28231.0627073103,0.01090007
3115,0075032,2002,110010075032002,110010075032002,31234,0,166,166,7,149,2,4,0,4,0,0,0,0,5,7,149,0,4,0,1,0,0,0,0,120,7,106,0,3,0,4,0,0,0,0,3,7,106,0,3,0,1,0,0,0,0,63,55,8,7.71723072,766.920344449781,31230.5246834483,0.01205817
3116,0075032,2003,110010075032003,110010075032003,18854,0,143,142,4,137,1,0,0,0,1,0,0,0,0,4,137,1,0,0,0,1,0,0,0,93,4,87,1,0,0,0,1,0,0,0,0,4,87,1,0,0,0,1,0,0,0,53,42,11,4.6584283,577.261044877967,18851.9904968453,0.00727879
3117,0075032,2004,110010075032004,110010075032004,15494,0,113,112,2,110,0,0,0,0,1,0,0,1,0,2,110,0,0,0,0,1,0,0,1,70,2,67,0,0,0,0,1,0,0,1,0,2,67,0,0,0,0,1,0,0,1,40,33,7,3.82815024,517.988560192799,15491.9743827771,0.00598148
3118,0075032,2005,110010075032005,110010075032005,38479,0,287,276,2,274,0,0,0,0,11,0,0,0,10,1,267,0,0,0,0,9,0,0,0,170,2,167,0,0,0,0,1,0,0,0,6,1,162,0,0,0,0,1,0,0,0,94,75,19,9.49727428,1253.75257216921,38434.1053992387,0.01483949
3119,0075032,2006,110010075032006,110010075032006,4588,0,46,46,0,45,0,0,0,1,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,34,0,33,0,0,0,1,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,19,18,1,1.37291134,361.045408500172,5555.97506490627,0.00214517
3120,0075041,1000,110010075041000,110010075041000,20661,0,197,194,1,193,0,0,0,0,3,0,0,0,0,1,193,0,0,0,0,3,0,0,0,160,1,156,0,0,0,0,3,0,0,0,0,1,156,0,0,0,0,3,0,0,0,136,102,34,5.10484319,598.299822239105,20658.5674297951,0.00797632
3121,0075041,1001,110010075041001,110010075041001,20800,0,56,56,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,54,21,33,5.13935662,618.979021881157,20798.2383591561,0.00803024
3122,0075041,1002,110010075041002,110010075041002,11132,0,27,27,0,25,0,0,0,2,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,22,0,20,0,0,0,2,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,25,16,9,2.75039183,423.020908109102,11130.4408450602,0.00429749
3123,0075041,1003,110010075041003,110010075041003,6893,0,39,39,0,38,0,1,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,36,0,35,0,1,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,16,15,1,1.7030355,334.222180870985,6891.94015221906,0.00266099
3124,0078082,2008,110010078082008,110010078082008,18686,0,75,72,0,72,0,0,0,0,3,3,0,0,1,0,72,0,0,0,0,2,2,0,0,55,0,52,0,0,0,0,3,3,0,0,1,0,52,0,0,0,0,2,2,0,0,45,34,11,4.61701643,545.942722197432,18684.4025994048,0.00721409
3125,0078082,2009,110010078082009,110010078082009,16792,0,130,117,0,113,0,0,0,4,0,0,0,0,4,0,113,0,0,0,0,0,0,0,0,86,0,83,0,0,0,3,0,0,0,0,3,0,83,0,0,0,0,0,0,0,0,60,43,8,4.14908817,565.966847196308,16790.764092127,0.00648295
3126,0078082,2010,110010078082010,110010078082010,12226,0,78,78,5,72,1,0,0,0,0,0,0,0,2,4,72,0,0,0,0,0,0,0,0,58,3,54,1,0,0,0,0,0,0,0,2,2,54,0,0,0,0,0,0,0,0,48,37,11,3.02074467,442.453716740823,12224.519984833,0.00471991
3127,0078082,2011,110010078082011,110010078082011,12207,0,100,98,2,94,2,0,0,0,2,0,0,0,1,1,94,2,0,0,0,2,0,0,0,63,2,58,2,0,0,0,1,0,0,0,1,1,58,2,0,0,0,1,0,0,0,37,36,1,3.01622292,443.271089523757,12206.2210849886,0.00471285
3128,0078082,2012,110010078082012,110010078082012,36584,0,63,63,0,63,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,42,32,10,9.03902105,954.481314924932,36579.62037622,0.01412347
3129,0078082,2013,110010078082013,110010078082013,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7507622,1216.54976647542,3038.22684428724,0.00117307
3130,0078082,2014,110010078082014,110010078082014,52720,0,160,157,2,155,0,0,0,0,3,1,0,0,3,2,154,0,0,0,0,1,1,0,0,158,2,153,0,0,0,0,3,1,0,0,3,2,152,0,0,0,0,1,1,0,0,151,148,3,13.02597503,1693.76566964147,52714.2507102836,0.02035309
3131,0078082,2015,110010078082015,110010078082015,22321,0,36,36,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,14,14,0,5.51501429,624.379129958824,22318.4709926802,0.00861721
3132,0078082,2016,110010078082016,110010078082016,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23675791,620.68633201782,13098.6945226618,0.00505743
3133,0078082,2017,110010078082017,110010078082017,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15444215,128.799631477159,625.005212937793,0.00024132
3134,0078082,2018,110010078082018,110010078082018,1036,0,9,22,0,21,1,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,16,0,15,1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,3,10,2,0.2558609,174.056107778976,1035.43233354903,0.00039978
3135,0078082,2019,110010078082019,110010078082019,33025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1599495,775.224103550477,33022.1440340457,0.01274992
3136,0078083,3000,110010078083000,110010078083000,16022,0,35,30,0,29,0,0,0,1,5,4,0,0,1,0,29,0,0,0,0,5,4,0,0,25,0,20,0,0,0,1,4,3,0,0,1,0,20,0,0,0,0,4,3,0,0,12,11,1,3.95868171,508.647871861104,16020.2165212521,0.00618544
3137,0078083,3001,110010078083001,110010078083001,14585,0,56,50,5,44,1,0,0,0,5,6,1,0,0,5,44,1,0,0,0,5,6,1,0,46,4,37,1,0,0,0,3,4,1,0,0,4,37,1,0,0,0,3,4,1,0,24,21,3,3.60357646,483.396793099106,14583.156523297,0.00563059
3138,0078083,3002,110010078083002,110010078083002,15184,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,1,3.75160873,722.690886351,15182.2218708717,0.00586189
3139,0078083,3003,110010078083003,110010078083003,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09113675,176.895418292156,368.817343836843,0.0001424
3140,0078083,3004,110010078083004,110010078083004,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2488608,147.760747890585,1007.1039115209,0.00038884
3141,0073041,1000,110010073041000,110010073041000,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42489189,1281.34844024115,5766.33289386136,0.00222639
3142,0073041,1001,110010073041001,110010073041001,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59321646,255.956136360291,2400.66182654518,0.0009269
3143,0073041,1002,110010073041002,110010073041002,5390,0,42,42,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,13,13,0,1.33171529,896.848117889073,5389.26057749454,0.00208081
3144,0073041,1003,110010073041003,110010073041003,124880,0,44,35,0,35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,17,14,0,30.85541758,1444.66749955636,124867.444812696,0.04821159
3145,0073041,1004,110010073041004,110010073041004,23458,0,230,225,4,221,0,0,0,0,5,3,1,0,3,4,219,0,0,0,0,4,3,1,0,143,2,140,0,0,0,0,1,0,1,0,2,2,138,0,0,0,0,1,0,1,0,107,85,22,5.79591946,634.65387271432,23455.2538971718,0.00905612
3146,0073041,1005,110010073041005,110010073041005,44718,0,162,157,1,156,0,0,0,0,5,2,3,0,0,1,156,0,0,0,0,5,2,3,0,120,1,116,0,0,0,0,3,2,1,0,0,1,116,0,0,0,0,3,2,1,0,78,65,13,11.16940195,929.652568650754,45200.9660330606,0.01745219
3147,0073041,1006,110010073041006,110010073041006,39974,0,564,564,1,563,0,0,0,0,0,0,0,0,7,1,556,0,0,0,0,0,0,0,0,312,1,311,0,0,0,0,0,0,0,0,3,1,308,0,0,0,0,0,0,0,0,176,167,9,9.87689762,874.882958416503,39970.3865821362,0.01543265
3148,0073041,1007,110010073041007,110010073041007,12113,0,111,174,0,173,1,0,0,0,0,0,0,0,0,0,173,1,0,0,0,0,0,0,0,101,0,100,1,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,25,39,0,2.99291811,458.015979059712,12111.9098868886,0.00467643
3149,0073041,1008,110010073041008,110010073041008,128998,235,749,688,0,687,0,1,0,0,7,3,2,0,0,0,687,0,1,0,0,7,3,2,0,395,0,391,0,1,0,0,3,2,0,0,0,0,391,0,1,0,0,3,2,0,0,332,248,73,31.93095509,1801.91751445528,129219.990665775,0.04989212
3150,0073041,1009,110010073041009,110010073041009,136553,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.74935526,3106.32364189153,136578.795099891,0.05273337
3151,0073041,1010,110010073041010,110010073041010,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16257199,206.541195511022,657.905517162637,0.00025402
3152,0073011,1063,110010073011063,110010073011063,100396,0,228,212,147,46,1,10,0,8,5,1,9,5,33,127,44,1,9,0,0,5,1,9,5,142,98,26,1,7,0,5,1,1,4,3,19,85,25,1,7,0,0,1,1,4,3,126,76,50,24.80588946,1916.68439660626,100385.873088827,0.0387592
3153,0073011,1064,110010073011064,110010073011064,7104,0,13,13,13,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,10,5,5,1.75538115,330.480687637017,7103.7754646298,0.00274278
3154,0073011,1065,110010073011065,110010073011065,28526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04828052,687.630483995906,28523.3792795806,0.01101294
3155,0073011,1066,110010073011066,110010073011066,212673,0,609,565,393,130,7,21,0,14,15,14,22,7,52,372,113,6,21,0,6,15,11,21,7,380,254,80,5,14,0,10,4,8,8,2,29,242,71,4,14,0,4,4,8,7,2,210,190,20,52.5474637,2336.92085043099,212652.040954189,0.08210541
